name,price,storage_gb,primary_use_case,OS,Weight,Touch,Size,Resolution,PPI,Anti Glare Screen,Processor,Brand,RAM,Generation,RAM_Type,GPU_Model,GPU_Type
Lenovo IdeaPad Slim 5i 15IWC11 Laptop (Intel Core 5 320/ 32GB/ 512GB SSD/ Win 11),99999,512,General,Windows 11,1.59,No,15.3,1920x1200,148,Yes,Intel Core 5 320,Lenovo,32,Unknown,DDR5,Unknown,Unknown
Lenovo ThinkPad E14 21JRS0CR00 Laptop (AMD Ryzen 5 7430U/ 8GB/ 512GB SSD/ Win 11Pro),46471,512,Gaming,Windows 11,1.41,No,14.0,1920x1080,157,Yes,7th Gen AMD Ryzen 5 7430U,Lenovo,8,7th Gen,Unknown,Unknown,Unknown
Asus Vivobook 15 2023 X1504VA-NJ3321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),51990,512,General,Windows 11,1.7,No,15.6,1920x1080,141,Yes,13th Gen Intel Core i3 1315U,Asus,8,13th Gen,DDR4,Unknown,Integrated
Lenovo Legion 5i 82AU00B9IN Gaming Laptop (10th Gen Core i7/ 16GB/ 1TB  256GB SSD/ Win10/ 4GB Graph),133000,1024,Gaming,Windows 10,2.3,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i7 10750H,Lenovo,16,10th Gen,DDR4,GTX 1650 TI,Dedicated
Lenovo IdeaPad Slim 3 15Q8X10 83N30021IN Laptop (Qualcomm Snapdragon X/ 16GB/ 512GB SSD/ Win11 Home),63990,512,General,Windows 11,1.55,No,15.1,2560x1600,148,Yes,Qualcomm Snapdragon X X1-26-100,Lenovo,16,Unknown,LPDDR5X,Unknown,Integrated
Huawei MateBook X Pro Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win10/ 2GB Graph),149990,1024,Gaming,Windows 11,1.33,Yes,13.9,3000x2000,202,No,11th Gen Intel Core i7 1165G7,Huawei,16,11th Gen,LPDDR4X,MX250,Dedicated
HP 15-bs547tu (2EY89PA) Laptop (PQC/ 4GB/ 500GB/ Win10 Home),15800,500,Student,Windows 10,1.86,No,15.6,1366x768,100,No,Intel Pentium Quad Core N3710,Hp,4,Pentium,DDR3,Unknown,Unknown
HP 245 G9 Laptop (AMD Ryzen 5 5625U/ 8GB RAM/ 512GB SSD/ Win11),31500,512,Gaming,Windows 11,1.47,No,14.0,1366x768,112,Yes,5th Gen AMD Ryzen 5 5625U,Hp,8,5th Gen,DDR4,Unknown,Unknown
Apple MacBook Pro 14 inch Laptop (M2 Pro 12-core CPU/ 16GB/ 1TB SSD/ Mac OS/ 19-core GPU),229990,1024,General,macOS,1.6,No,14.2,3024x1964,202,Yes,Apple M2 Pro,Apple,16,M2 Pro,Unknown,Unknown,Unknown
Asus ROG Zephyrus M15 GU502LV-HC018T Gaming Laptop (10th Gen Core i7 /16GB/ 1TB SSD/ Win10 Home/ 6GB Graph),162990,1024,Gaming,Windows 10,1.9,No,15.6,3840x2160,202,Yes,10th Gen Intel Core i7 10750H,Asus,16,10th Gen,DDR4,RTX 2060,Dedicated
Asus TUF Gaming A15 FA506NC-HN083W Laptop (AMD Ryzen 5 7535HS/ 16GB / 512GB SSD/ Win11 Home / 4GB Graph),77000,512,Gaming,Windows 11,2.3,No,15.6,1920x1080,141,Yes,7th Gen AMD Ryzen 5 7535HS,Asus,16,7th Gen,DDR5,RTX 3050,Dedicated
Asus TUF FX706HCB-HX191T Gaming Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win10 Home/ 4GB Graph),84500,512,Gaming,Windows 10,2.6,No,17.3,1920x1080,127,Yes,11th Gen Intel Core i7 11800H,Asus,16,11th Gen,DDR4,RTX 3050,Dedicated
Samsung Galaxy Book 3  NP750XFG-KB2IN Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),59840,512,General,Windows 11,1.57,No,15.6,1920x1080,157,Yes,13th Gen Intel Core i5 1335U,Samsung,16,13th Gen,LPDDR4X,IRIS XE,Integrated
Honor MagicBook X14 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),43990,512,Business,Windows 11,1.38,No,14.0,1920x1080,157,Yes,11th Gen Intel Core i5 1135G7,Honor,8,11th Gen,DDR4,IRIS XE,Integrated
Lenovo V15 G2 82KDA00UIH Laptop (Ryzen 3 5300U/ 4GB/ 512GB SSD/ DOS),28400,512,Gaming,DOS,1.7,No,15.6,1920x1080,147,Yes,5th Gen AMD Ryzen 3 5300U,Lenovo,4,5th Gen,DDR4,Unknown,Unknown
Acer Aspire ES1-531 (NX.MZ8SI.009) Notebook (CDC/ 4GB/ 500GB/ Linux),19499,500,Student,Linux,1.85,No,15.6,1366x768,100,No,Intel N3050,Acer,4,Unknown,DDR3,Unknown,Unknown
MSI GL63 9RCX-222IN Gaming Laptop (9th Gen Core i5/ 8GB/ 512GB/ Win10/ 4GB Graph),65999,512,Gaming,Windows 10,2.2,No,15.6,1920x1080,141,Yes,9th Gen Intel Core i5 9300H,Msi,8,9th Gen,Unknown,GTX 1050 TI,Dedicated
HP EliteBook 640 G10 Notebook Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro),113216,512,General,Windows 11,1.85,No,15.6,1920x1080,141,No,13th Gen Intel Core i7 1365U,Hp,16,13th Gen,Unknown,IRIS XE,Integrated
Asus Vivobook 15 X1504VA-NJ2325WS Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Win11),56670,512,General,Windows 11,1.5,No,15.6,1920x1080,141,Yes,13th Gen Intel Core i3 1315U,Asus,16,13th Gen,Unknown,Unknown,Integrated
Asus Vivobook Go 15 E1504FA-BQ3468WS Laptop (AMD Ryzen 3 30/ 16GB/ 512GB SSD/ Win11 Home),53990,512,Gaming,Windows 11,1.63,No,15.6,1920x1080,141,Yes,AMD Ryzen 3 30,Asus,16,Unknown,DDR5,Unknown,Unknown
MSI GL63 9SD-1042IN Gaming Laptop (9th Gen Core i7/ 8GB/ 1TB 256GB SSD/ Win10/ 6GB),109990,1024,Gaming,Windows 10,2.2,No,15.6,1920x1080,141,No,9th Gen Intel Core i7 9750H,Msi,8,9th Gen,Unknown,GTX 1660TI,Dedicated
Acer Nitro 5 AN515-45 UN.QBMSI.009 Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),65737,512,Gaming,Windows 11,2.2,No,15.6,1920x1080,141,No,5th Gen AMD Ryzen 5  5600H,Acer,16,5th Gen,DDR4,GTX 1650,Dedicated
Apple MacBook Pro 16 inch MK183HN Laptop (M1 Pro 10-core CPU/ 16GB/ 512GB SSD/ Mac OS Monterey/ 16-core GPU),222990,512,General,macOS,2.1,No,16.2,3456x2234,202,Yes,Apple M1 Pro M1 Pro,Apple,16,M1 Pro,Unknown,Unknown,Unknown
HP 240R G9 âââB10LZAT#ACJ Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Dos),62900,512,General,Windows 11,1.47,No,14.0,1366x768,110,Yes,12th Gen Intel Core i5 1335U,Hp,16,12th Gen,Unknown,Unknown,Integrated
Acer Aspire One 14 A114-43 Laptop (AMD Ryzen 3 7320U/ 8GB/ 256GB SSD/ Win11),39990,256,Gaming,Windows 11,1.5,No,14.0,1366x768,112,No,7th Gen AMD Ryzen 3 7320U,Acer,8,7th Gen,LPDDR5,RADEON 610M,Unknown
Asus TUF Gaming A14 (2026) FA401EA-RG020WS Gaming Laptop (AMD Ryzen AI MAX+ 392/ 32GB/ 1TB SSD/ Win11 Home/ AMD Radeon 8060S),232390,1024,Gaming,Windows 11,1.48,No,14.0,2560x1600,202,Yes,AMD Ryzen AI Max+ 392,Asus,32,Unknown,LPDDR5X,Unknown,Unknown
Lenovo ThinkPad E14 Gen 6 â21M7S02W00 Laptop (Intel Core Ultra 5 125U/ 16GB/ 512GB SSD/ Win11),99990,512,General,Windows 11,1.43,No,14.0,1920x1200,162,Yes,Intel Core Ultra 5 Processor 125U,Lenovo,16,Core Ultra,DDR5,Unknown,Integrated
Dell G15 5510 Gaming Laptop (10th Gen Core i7/ 16GB/ 512GB SSD/ Win 10/ 4GB Graph),100809,512,Gaming,Windows 10,2.4,No,15.6,1920x1080,141,No,10th Gen Intel Core i7 10870H,Dell,16,10th Gen,DDR4,RTX 3050TI,Dedicated
Asus ExpertBook P2 P2451FB-EK0095R Laptop (10th Gen Core i7/ 8GB/ 1TB/ Win10 Pro/ 2GB Graph),93990,1024,General,Windows 10,1.6,No,14.0,1920x1080,157,No,10th Gen Intel Core i7 10510U,Asus,8,10th Gen,DDR4,MX110,Dedicated
HP 15s-dr2007tx Laptop (10th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10/ 2GB Graph),64994,1024,Gaming,Windows 10,2.5,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i5 1035G1,Hp,8,10th Gen,DDR4,MX130,Dedicated
HP 14s-cf3006TP Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win 11),69900,512,General,Windows 11,1.85,No,15.6,1920x1080,141,No,12th Gen Intel Core i5,Hp,16,12th Gen,DDR4,IRIS XE,Integrated
Lenovo Ideapad L340 (81LG00TKIN) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10/ 2GB Graph),46990,1024,General,Windows 10,2.2,No,15.6,1920x1080,141,Yes,8th Gen Intel Core i5 8265U,Lenovo,8,8th Gen,DDR4,MX110,Dedicated
Lenovo LOQ ââ15IAX9E 83LK0032IN âAI Gaming Laptop (12th Gen Core i5/ 12GB/ 512GB SSD/ Win11/ 4GB RTX 2050 Graph),79990,512,Gaming,Windows 11,1.77,No,15.6,1920x1080,141,Yes,12th Gen Intel Core i5 12450HX,Lenovo,12,12th Gen,DDR5,RTX 2050,Dedicated
Lenovo IdeaPad Gaming 3 15ACH6 82K201Y8IN Laptop (AMD Ryzen 7-5800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),63390,512,Gaming,Windows 11,2.25,No,15.6,1920x1080,141,Yes,5th Gen AMD Ryzen 7  5800H,Lenovo,8,5th Gen,DDR4,RTX 3050,Dedicated
Lenovo ThinkBook 16 21SKA0FVIG Laptop (Intel Core Ultra 7 255H/ 16GB/ 1TB SSD/ Win11 Home),127990,1024,General,Windows 11,1.85,No,16.0,1920x1200,142,Yes,Intel Core Ultra 7 255H,Lenovo,16,Core Ultra,Unknown,Unknown,Unknown
Asus VivoBook S15 S532FL-BN374T Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home/ 2GB Graph),74500,512,General,Windows 10,1.8,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i5 10210U,Asus,8,10th Gen,DDR4,MX250,Dedicated
Dell Pro 14 Plus PB14250 Laptop (Intel Core Ultra 7 255U/ 16GB/ 1TB SSD/Windows 11 Pro),224990,1024,General,Windows 11,1.85,No,14.0,1920x1200,162,Yes,Intel Core Ultra 7 255U,Dell,16,Core Ultra,DDR5,Unknown,Integrated
Lenovo Yoga 7 82YL0099IN Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),162290,1024,Gaming,Windows 11,1.49,Yes,14.0,2880x1800,202,No,13th Gen Intel Core i7 1360P,Lenovo,16,13th Gen,LPDDR5,Unknown,Unknown
Asus X411QA-EK002T Laptop (APU Quad Core A12/ 4GB/ 1TB/ Win10 Home),28270,1024,Gaming,Windows 10,1.43,No,14.0,1920x1080,157,Yes,AMD APU A12 A12-9720P,Asus,4,Unknown,DDR4,RADEON R7,Unknown
Asus TUF Gaming A15 FA506IC-HN075W Laptop (Ryzen 7 4800H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),68990,512,Gaming,Windows 11,1.85,No,15.6,1920x1080,141,Yes,4th Gen AMD Ryzen 7  4800H,Asus,16,4th Gen,DDR4,RTX3050,Dedicated
Sony VAIO SVE15115EN Laptop (2nd Gen Ci3/ 4GB/ 500GB/ Win7 HB/ 1GB Graph),36037,500,Gaming,Windows 7,2.7,No,15.5,1366x768,101,No,2nd Gen Intel Core i3 2370M,Sony,4,2nd Gen,DDR3,Unknown,Unknown
Lenovo Ideapad S510p (59-383309) Laptop (4th Gen Ci5/ 4GB/ 500GB/ DOS),38000,500,Student,DOS,2.4,No,15.6,1366x768,100,No,4th Gen Intel Core i5 4200U,Lenovo,4,4th Gen,DDR3,HD GRAPHICS 4600,Integrated
HP Omen 17-an010TX (2FK67PA) Laptop (7th Gen Ci7/ 16GB/ 1TB 256GB SSD/ Win10/ 6GB Graph),175196,1024,Gaming,Windows 10,3.175,No,17.3,1920x1080,127,Yes,7th Gen Intel Core i7 7700HQ,Hp,16,7th Gen,DDR4,GTX 1060,Dedicated
HP 250 G5 (1EK01PA) Laptop (5th Gen PDC/ 4GB/ 1Tb/ FreeDOS/ 2GB Graph),46500,1024,Gaming,DOS,1.85,No,15.6,1366x768,100,No,5th Gen Intel Pentium,Hp,4,5th Gen,DDR4,Unknown,Unknown
HP 15-ac083TX Notebook (5th Gen Ci3/ 4GB/ 1TB/ Free DOS/ 2GB Graph),33787,1024,Gaming,DOS,2.19,No,15.6,1366x768,100,No,5th Gen Intel Core i3 5010U,Hp,4,5th Gen,DDR3,RADEON R5,Unknown
HP Pavilion 15-B003TU Sleekbook (2nd Gen PDC/ 2GB/ 500GB/ DOS),23941,500,Student,DOS,2.1,No,15.6,1366x768,100,No,2nd Gen Intel Pentium Dual Core 987,Hp,2,2nd Gen,DDR3,Unknown,Integrated
Asus A555LA-XX1909T Notebook (4th Gen Ci3/ 4GB/ 1TB/ Win10),32650,1024,Student,Windows 10,2.3,No,15.6,1366x768,100,No,4th Gen Intel Core i3 4005U,Asus,4,4th Gen,DDR3,HD GRAPHICS 4400,Integrated
Lenovo IdeaPad Slim 3 82RJ00FGIN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),57900,512,General,Windows 11,1.43,No,14.0,1920x1080,157,Yes,12th Gen Intel Core i3 1215U,Lenovo,8,12th Gen,DDR4,Unknown,Integrated
HP 15-fd1284TU Laptop (Intel Core 3 100U/ 16GB/ 512GB SSD/ Win11 Home),46490,512,General,Windows 11,1.65,No,15.6,1920x1080,141,Yes,Intel Core 3 100U,Hp,16,Unknown,Unknown,Unknown,Integrated
Lenovo B590 (59-409293) Notebook (3rd Gen Ci5/ 4GB/ 500GB/ Free DOS/ 1GB Graph) (59-409293),37550,500,Student,DOS,2.15,No,15.6,1366x768,100,No,Intel Core i5 3230M,Lenovo,4,Unknown,DDR3,Unknown,Unknown
Dell Inspiron 11 3168 Laptop (PQC/ 4GB/ 500GB/ Win10),29990,500,Student,Windows 10,1.85,Yes,11.6,1366x768,135,No,4th Gen Intel Pentium N3710,Dell,4,4th Gen,Unknown,Unknown,Integrated
Acer Nitro 5 AN515-51 (NH.Q2YSI.012) Notebook (7th Gen Ci7/ 8GB/ 1TB 128GB SSD/ Win10 Home/ 4GB Graph),80118,1024,Gaming,Windows 10,2.2,Yes,15.6,1920x1080,141,No,7th Gen Intel Core i7 7700HQ,Acer,8,7th Gen,DDR4,GTX 1050,Dedicated
Acer Aspire V3-574G-75M4 Laptop (5th Gen Ci7/ 8GB/ 1TB/ Win10/ 4GB Graph) (NX.G1USI.010),55990,1024,Gaming,Windows 10,2.4,No,15.6,1920x1080,141,No,5th Gen Intel Core i7 5500U,Acer,8,5th Gen,DDR3,Unknown,Unknown
Asus TUF Gaming A15 2021 FA506QM-HN009TS Gaming Laptop (AMD Ryzen 7/ 16GB/ 1TB SSD/ Win10/ 6GB Graph),109990,1024,Gaming,Windows 10,2.3,No,15.6,1920x1080,141,Yes,5th Gen AMD Ryzen 7 5800H,Asus,16,5th Gen,DDR4,RTX 3060,Dedicated
HP Pavilion 15-N260TX Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ 2GB Graph),37900,500,Gaming,Windows 8,2.33,No,15.6,1366x768,100,No,4th Gen Intel Core i3 4010U,Hp,4,4th Gen,DDR3,Unknown,Unknown
Dell Latitude 12 7290 Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win 10 Pro),72500,256,Business,Windows 10,1.19,No,12.5,1920x1080,176,Yes,8th Gen Intel Core i5 8350U,Dell,8,8th Gen,DDR4,HD GRAPHICS 620,Integrated
HP Pavilion 11-k106TU x360 Netbook (6th Gen M3-6Y30 Dual Core/ 4GB/ 1TB/ Win10/ Touch) (P3C90PA),42990,1024,General,Windows 10,1.46,Yes,11.6,1920x1080,141,Yes,6th Gen Intel M3-6Y30,Hp,4,6th Gen,DDR3,HD GRAPHICS 515,Integrated
Dell Inspiron 7548 Notebook (5th Gen Ci5/ 8GB/ 1TB/ Win8.1/ 4GB Graph/ Touch),69500,1024,Gaming,Windows 8,2.11,Yes,15.6,1366x768,100,No,5th Gen Intel Core i5 5200U,Dell,8,5th Gen,DDR3,RADEON R7,Unknown
Asus ROG Strix G15 G512LV-AZ225T Laptop (10th Gen Core i7 / 16GB/ 1 TB SSD/ Win10/ 6GB Graph),116089,1024,Gaming,Windows 10,2.3,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i7 10870H,Asus,16,10th Gen,DDR4,RTX 2060,Dedicated
Lenovo G40-80 Notebook (80E400X1IN) (5th Gen Ci3/ 4GB/ 1TB/ Win10),33990,1024,Student,Windows 10,2.5,No,14.0,1366x768,112,No,5th Gen Intel Core i3 5010U,Lenovo,4,5th Gen,DDR3,Unknown,Unknown
Dell Vostro 3568 Notebook (6th Gen Ci3/ 4GB/ 1TB/ FreeDOS),29500,1024,Student,DOS,2.2,No,15.6,1366x768,100,No,6th Gen Intel Core i3 6100U,Dell,4,6th Gen,DDR4,Unknown,Unknown
Lenovo Ideapad 320 (80XH01NSIN) Laptop (6th Gen Ci3/ 8GB/ 1TB/ Win10),32200,1024,Student,Windows 10,2.2,No,15.6,1920x1080,141,Yes,6th Gen Intel Core i3 6006U,Lenovo,8,6th Gen,DDR4,Unknown,Unknown
Lenovo Yoga 500 Laptop (5th Gen Ci5/ 4GB/ 500GB/ Win10) (80N400MMIN),39990,500,Gaming,Windows 10,1.8,Yes,14.0,1920x1080,157,No,5th Gen Intel Core i5 5200U,Lenovo,4,5th Gen,DDR3,Unknown,Unknown
Dell Vostro 3400 Laptop (11th Gen Core i5/ 8GB/ 1TB HDD/ Win10 Home),47639,1024,General,Windows 10,1.58,No,14.0,1920x1080,157,Yes,11th Gen Intel Core i5 1135G7,Dell,8,11th Gen,DDR4,IRIS XE,Integrated
HP Victus 15-fb0158AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),52900,512,Gaming,Windows 11,2.37,No,15.6,1920x1080,137,Yes,5th Gen AMD Ryzen 5  5600H,Hp,8,5th Gen,DDR4,RX 6500M,Dedicated
Acer Aspire ES1-131 (NX.MYKSI.024) Netbook (CDC/ 2GB/ 500GB/ Free DOS),15399,500,Business,Linux,1.25,No,11.6,1366x768,135,No,Intel Celeron  N3060,Acer,2,Celeron,DDR3,Unknown,Integrated
Acer Aspire 7 âA715-51G Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),53999,512,Gaming,Windows 11,2.1,No,15.6,1920x1080,141,No,12th Gen Intel Core i5 1240P,Acer,8,12th Gen,DDR4,GTX 1650,Dedicated
HP Pavilion 13-U135TU (Z4Q58PA) Laptop (7th Gen Ci7/ 8GB/ 256GB SSD/ Win10),45000,256,General,Windows 10,1.66,Yes,13.3,1920x1080,166,No,7th Gen Intel Core i7 7500U,Hp,8,7th Gen,DDR4,HD GRAPHICS 620,Integrated
Dell Inspiron 15z 5523 Ultrabook (3rd Gen Intel Core i5/8GB /500GB/2GB Graph/Win 8),44000,500,Gaming,Windows 8,2.17,No,15.6,1366x768,100,No,3rd Gen Intel Core i5 3337U,Dell,8,3rd Gen,DDR3,GT 630M,Dedicated
Asus TUF Gaming F17 FX706HC-HX070T Gaming Laptop (11th Gen Core i5/ 8GB/ 1TB SSD/ Win10 Home/ 4GB Graph),78990,1024,Gaming,Windows 10,2.6,No,17.3,1920x1080,127,Yes,11th Gen Intel Core i5 11400H,Asus,8,11th Gen,DDR4,RTX 3050,Dedicated
Lenovo IdeaPad Slim 3 83K100S0IN Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),75600,1024,General,Windows 11,1.62,No,15.6,1920x1080,157,Yes,13th Gen Intel Core i5 13420H,Lenovo,16,13th Gen,LPDDR5,Unknown,Integrated
Lenovo Ideapad 310 (80TU00DKIN) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10 Home),44490,1024,General,Windows 10,2.0,No,14.0,1920x1080,157,No,7th Gen Intel Core i5 7200U,Lenovo,8,7th Gen,DDR4,Unknown,Integrated
Asus E200HA-FD0006TS Notebook (AQC/ 2GB/ 32GB SSD/ Win10),15000,512,Student,Windows 10,3.175,No,11.6,1366x768,135,No,Intel Atom x5-Z8300,Asus,2,Atom,DDR3,Unknown,Integrated
Dell Inspiron 3511 Laptop (11th Gen Core i5/ 8GB/ 1TB 256GB SSD/ Win10/ 2GB Graph),58990,1024,Gaming,Windows 10,1.85,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5 1135G7,Dell,8,11th Gen,DDR4,MX350,Dedicated
Lenovo E41-45 82BF000EIH Laptop (APU A6-7350B/ 4GB/ 1TB HDD/ FreeDOS),37500,1024,Gaming,DOS,2.48,No,14.0,1366x768,112,No,AMD APU A6 A6-7350B,Lenovo,4,Unknown,DDR4,RADEON R5,Unknown
Asus FX570UD-E4168T Laptop (8th Gen Ci5/ 8GB/ 1TB/ Win10/ 4GB Graph),57990,1024,Gaming,Windows 10,1.9,No,15.6,1920x1080,141,No,8th Gen Intel Core i5 8250U,Asus,8,8th Gen,DDR4,GTX 1050,Dedicated
Asus Expertbook P3 P3606CCAP-MB1007WS Laptop (Intel Core Ultra 7 255H/ 16GB/ 512GB/ Win11),99990,512,General,Windows 11,1.91,No,16.0,1920x1200,142,Yes,Intel Core Ultra 7 255H,Asus,16,Core Ultra,DDR5,Unknown,Unknown
Lenovo ThinkPad L14 21S6S00K00 Laptop (Intel Core Ultra 5 225U/ 16GB/ 512GB SSD/ Win 11 Pro),125499,512,General,Windows 11,1.85,No,14.0,1920x1200,162,Yes,Intel Core Ultra 5 Processor 225U,Lenovo,16,Core Ultra,DDR5,Unknown,Integrated
MSI Katana 15 B14WFK-102IN Gaming Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB RTX 5060 Graph),149990,1024,Gaming,Windows 11,2.4,No,15.6,2560x1440,188,No,14th Gen Intel Core i7 14650HX,Msi,16,14th Gen,Unknown,RTX 5060,Dedicated
Acer Aspire 15 Lite AL15-41 Laptop (AMD Ryzen 3 5400U/ 8GB/ 512GB SSD/ Win11),43450,512,General,Windows 11,1.59,No,15.6,1920x1080,141,Yes,5th Gen AMD Ryzen 3 5400U,Acer,8,5th Gen,Unknown,Unknown,Unknown
HP Omen 16-an0015TX Gaming Laptop (Intel Core Ultra 7 255H/ 24GB/ 1TB SSD/ Win11/ 8GB RTX 5060 Graph),155990,1024,Gaming,Windows 11,2.43,No,16.0,1920x1200,142,Yes,Intel Core Ultra 7 255H,Hp,24,Core Ultra,DDR5,RTX 5060,Dedicated
Asus ROG Strix G18 2023 G814JI-N6097WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),219990,1024,Gaming,Windows 11,3.0,No,18.0,2560x1600,168,Yes,13th Gen Intel Core i9 13980HX,Asus,16,13th Gen,DDR5,RTX 4070,Dedicated
Asus Vivobook Pro M7400QE-KM046TS Gaming Laptop (Ryzen 9 5900HX/ 8GB/ 1TB SSD/ Win10 Home/ 4GB Graph),96990,1024,Gaming,Windows 10,1.45,No,14.0,2880x1800,202,No,5th Gen AMD Ryzen 9  5900HX,Asus,8,5th Gen,DDR4,RTX 3050,Dedicated
Xiaomi Redmi Book Pro 16 2024 Laptop (Intel Core Ultra 5/ 32GB/ 1TB SSD/ Win 11),69990,1024,General,Windows 11,1.88,No,16.0,3072x1920,189,Yes,Intel Core Ultra 5 Series 1 125H,Xiaomi,32,Core Ultra Series 1,LPDDR5X,Unknown,Integrated
MSI Creator Z17 HX Studio A14VGT-262IN Creator Laptop (14th Gen Core i7/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),299990,2048,Gaming,Windows 11,2.49,Yes,17.0,2560x1600,178,No,14th Gen Intel Core i7 14700HX,Msi,32,14th Gen,DDR5,RTX 4070,Dedicated
Dell Inspiron 3511 Laptop (10th Gen Core i3/ 8GB/ 512GB SSD/ Windows 10),46900,512,General,Windows 10,1.85,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i3 1005G1,Dell,8,10th Gen,DDR4,Unknown,Integrated
Asus ROG Flow X13 GV302XU-MU013WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),139990,1024,Gaming,Windows 11,1.3,Yes,13.4,2560x1600,202,No,AMD Ryzen 9  7940HS,Asus,16,Unknown,LPDDR5,RTX 4050,Dedicated
Dell Latitude 14 5490 Laptop (7th Gen Core i5/ 16GB/ 256GB SSD/ Win 10 Pro),85000,256,General,Windows 10,1.6,Yes,14.0,1920x1080,157,No,7th Gen Intel Core i5 7300u,Dell,16,7th Gen,DDR4,UHD 620,Integrated
LG Gram Style 14 14Z90RS-G.CH74A2 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),99999,512,General,Windows 11,3.175,No,14.0,2880x1800,162,Yes,13th Gen Intel Core i7 1360P,Lg,16,13th Gen,LPDDR5,IRIS XE,Integrated
Dell Inspiron 7430 2023 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11),102499,1024,General,Windows 11,1.85,Yes,14.0,1920x1200,162,Yes,13th Gen Intel Core i7 1355U,Dell,16,13th Gen,LPDDR5,IRIS XE,Integrated
Lenovo Thinkpad E14 20RAS13100 Laptop (10th Gen Core i7/ 8GB/ 1TB 128GB SSD/ Win10),74990,1024,General,Windows 10,1.6,No,14.0,1920x1080,157,Yes,10th Gen Intel Core i7 10510U,Lenovo,8,10th Gen,DDR4,Unknown,Integrated
Asus Vivobook Pro 15 M6500QC-HN542WS Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),66335,512,Gaming,Windows 11,1.8,No,15.6,1920x1080,141,Yes,5th Gen AMD Ryzen 5  5600H,Asus,16,5th Gen,DDR4,RTX 3050,Dedicated
Lenovo IdeaPad Slim 5i 82XD003MIN Laptop (13th Gen Core i5/ 16 GB RAM/ 512 GB SSD/ Win 11),70890,512,General,Windows 11,1.4,No,14.0,1920x1200,162,Yes,13th Gen Intel Core i5 13420H,Lenovo,16,13th Gen,LPDDR5,Unknown,Integrated
Asus ROG Zephyrus G14 90NR05R6-M03400 Gaming Laptop (Ryzen 9 5900HS/ 16GB/ 1TB SSD/ Win10/ 4GB Graph),130990,1024,Gaming,Windows 10,1.7,No,14.0,1920x1080,157,Yes,5th Gen AMD Ryzen 9 5900HS,Asus,16,5th Gen,DDR4,RTX 3050 TI,Dedicated
Acer Aspire 3 A315-58 Laptop NX.ADDSI.001 Laptop (11th Gen Core i3/ 4GB/ 1TB HDD/ Win10 Home),39564,1024,Student,Windows 10,1.7,No,15.6,1920x1080,141,No,11th Gen Intel Core i3 1115G4,Acer,4,11th Gen,DDR4,Unknown,Integrated
Infinix INBook X1 Slim XL21 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win 11 Home),59999,512,Business,Windows 11,1.24,No,14.0,1920x1080,157,No,10th Gen Intel Core i5 1035G1,Infinix,8,10th Gen,LPDDR4X,Unknown,Integrated
